example_type,scan_date,symbol,trade_bucket,source_bucket,reason_codes,kumo_rank_by_score,kumo_score,george_rank,george_watchlist_rank,best_entry_assumption,best_entry_ret_20d_close_pct,best_entry_mfe_20d_pct,best_entry_mae_20d_pct,best_deployable_exit_policy_id,best_deployable_total_equity_ret_40d_pct,model_combined_score
kumo_addition_optimal,2025-07-25,GLW,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,85.0,8.0,,,next_open,18.3978,19.712,-1.1341,giveback35_after8,42.6643,0.0068726926364497
kumo_addition_optimal,2025-07-28,BE,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,50.0,8.0,,,next_open,42.6689,44.4767,-5.7118,time10_lt2_hard6,122.5631,-0.0578541580611279
kumo_addition_optimal,2025-07-28,CBRE,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;normal_winner,72.0,8.0,,,next_open,8.0207,8.3022,-0.3143,fixed_t8_s4,8.0,-0.6248739228831197
kumo_addition_optimal,2025-07-28,GLW,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,68.0,8.0,,,prior_session_high_breakout,13.4364,14.3537,-1.4269,time10_lt2_hard6,37.8121,-0.3500595010102671
kumo_addition_optimal,2025-07-29,BE,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,58.0,8.0,,,next_open,41.4363,45.3691,-7.324,fixed_t8_s4,8.0,0.1083222038346308
kumo_addition_optimal,2025-07-29,GLW,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;normal_winner,20.0,8.0,,,next_open,9.0615,9.5146,-0.5825,time10_lt2_hard6,29.3042,0.788245501672412
kumo_addition_optimal,2025-07-29,LITE,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,70.0,8.0,,,next_open,14.351,19.7441,-7.1207,fixed_t4_s2,4.0,0.3910445565085795
kumo_addition_optimal,2025-07-30,ALNY,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,25.0,8.0,,,next_open,29.7657,34.2314,0.0,time10_lt2_hard6,28.4514,0.4494110765702349
kumo_addition_optimal,2025-07-30,WCC,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,56.0,8.0,,,next_open,13.595,14.175,-1.0225,swinglow3_after8,11.505,-0.3119375964391263
kumo_addition_optimal,2025-07-30,ZWS,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;normal_winner,76.0,8.0,,,next_open,8.3606,8.8277,-1.0042,fixed_t8_s4,8.0,0.5965296225078641
kumo_addition_optimal,2025-07-31,BE,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,22.0,8.0,,,next_open,67.7422,68.204,-0.672,time10_lt2_hard6,114.7831,-0.1773094136484011
kumo_addition_optimal,2025-07-31,LITE,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;runner_candidate;normal_winner,47.0,8.0,,,next_open,30.5374,32.0108,-2.1475,time10_lt2_hard6,54.8055,-0.2943810905265527
kumo_addition_optimal,2025-07-31,UEC,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;runner_candidate;normal_winner,84.0,8.0,,,next_open,29.703,36.5099,-3.4653,time10_lt2_hard6,68.6881,-0.1146860373428208
video_context_optimal,2025-07-31,EBAY,optimal,kumo_with_george_video_context,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;normal_winner,10.0,8.0,21.0,,next_open,4.0592,13.4223,-0.2579,swinglow3_after8,10.4396,0.890409120514339
kumo_addition_optimal,2025-08-01,APLD,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;runner_candidate;normal_winner,14.0,8.0,,,next_open,24.4739,37.1785,-3.7412,time10_lt2_hard6,71.5511,0.6301887827672432
kumo_addition_optimal,2025-08-01,AUPH,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,61.0,8.0,,,prior_session_high_breakout,13.1132,18.2075,0.0,partial_t4_trail8,10.3241,0.612775765347899
kumo_addition_optimal,2025-08-01,PRIM,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,53.0,8.0,,,next_open,27.2542,29.0789,-1.9429,time10_lt2_hard6,44.59,0.310032229637395
kumo_addition_optimal,2025-08-04,CHRW,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,58.0,8.0,,,next_open,11.6124,13.5868,-0.7274,time10_lt2_hard6,14.6519,0.0686061648558459
kumo_addition_optimal,2025-08-04,RNA,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;runner_candidate;normal_winner,74.0,8.0,,,next_open,29.6594,34.4138,-5.7266,swinglow3_after8,21.718,0.4581250435913686
kumo_addition_optimal,2025-08-04,SIL,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,73.0,8.0,,,next_open,20.8333,21.5817,-0.6472,time10_lt2_hard6,44.4555,0.1323470189867346
video_context_optimal,2025-08-04,COMM,optimal,kumo_with_george_video_context,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;normal_winner,6.0,8.0,7.0,,next_open,9.7527,14.0797,-3.8462,fixed_t8_s4,8.0,2.6108603638822805
kumo_addition_optimal,2025-08-05,APP,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,3.0,8.0,,,next_open,27.0126,29.7723,-1.7732,time10_lt2_hard6,82.8968,0.5427995443151469
kumo_addition_optimal,2025-08-05,ONDS,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;runner_candidate;normal_winner,59.0,8.0,,,next_open,68.4564,107.651,-2.0134,time10_lt2_hard6,146.9765,0.9421217376148812
kumo_addition_optimal,2025-08-05,UEC,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,65.0,8.0,,,next_open,21.2632,22.2105,-2.8421,fixed_t8_s4,8.0,0.5613287463419541
video_context_optimal,2025-08-05,GDX,optimal,kumo_with_george_video_context,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,94.0,7.0,21.0,,next_open,15.4187,16.525,-0.2655,giveback35_after8,36.2365,0.70265209100591
video_context_optimal,2025-08-05,LMND,optimal,kumo_with_george_video_context,realistic_entry_triggered;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,18.0,8.0,6.0,,next_open,3.0591,25.0517,-6.2629,fixed_t4_s2,4.0,0.9957648110227324
kumo_addition_optimal,2025-08-06,CDE,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,74.0,8.0,,,prior_session_high_breakout,40.4975,42.4876,0.0,time10_lt2_hard6,86.6557,-0.2067526262612956
kumo_addition_optimal,2025-08-06,INSM,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,27.0,8.0,,,next_open,33.374,37.8131,-0.0094,time10_lt2_hard6,43.4069,-0.2573760161614858
kumo_addition_optimal,2025-08-06,UEC,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,76.0,8.0,,,next_open,16.4948,21.6062,-4.8454,fixed_t8_s4,8.0,-0.0760498432181635
kumo_addition_optimal,2025-08-07,GH,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,20.0,8.0,,,next_open,15.9915,31.1728,-0.7716,time10_lt2_hard6,21.2191,0.4438223279869313
kumo_addition_optimal,2025-08-07,HL,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,17.0,8.0,,,next_open,23.2351,25.0171,-1.4393,giveback35_after8,63.1254,0.8644092491621583
kumo_addition_optimal,2025-08-07,ONDS,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,82.0,8.0,,,next_open,64.8094,81.4663,-6.1584,giveback35_after8,10.2933,0.6478220641244152
video_context_optimal,2025-08-07,META,optimal,kumo_with_george_video_context,realistic_entry_triggered;target4_before_stop2;normal_winner,2.0,8.0,12.0,,next_open,-1.3504,4.392,-5.3778,fixed_t4_s2,4.0,0.1408538652540199
video_context_optimal,2025-08-07,TJX,optimal,kumo_with_george_video_context,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;normal_winner,8.0,8.0,6.0,,next_open,5.3528,10.2211,-0.9085,fixed_t8_s4,8.0,-0.0971663766189319
kumo_addition_optimal,2025-08-08,HL,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,36.0,8.0,,,next_open,37.2709,39.5791,-1.5614,time10_lt2_hard6,70.4005,0.6997304359023286
kumo_addition_optimal,2025-08-08,IAG,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;runner_candidate;normal_winner,67.0,8.0,,,next_open,39.0646,40.4402,-2.2008,time10_lt2_hard6,89.5461,-0.1312871050491242
kumo_addition_optimal,2025-08-08,NUGT,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,94.0,8.0,,,next_open,39.8125,40.6599,-0.8914,time10_lt2_hard6,89.9051,-0.6986397608174192
kumo_addition_optimal,2025-08-11,LITE,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,16.0,8.0,,,next_open,30.5822,31.374,-4.2988,time10_lt2_hard6,35.2468,-0.648759347516408
kumo_addition_optimal,2025-08-11,NGD,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,98.0,8.0,,,next_open,30.3279,35.1434,-1.2295,time10_lt2_hard6,47.9508,-0.2955695867593501
kumo_addition_optimal,2025-08-11,TLS,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,99.0,8.0,,,next_open,67.0157,80.6283,-0.2618,time10_lt2_hard6,87.9581,1.5169147413206934
kumo_addition_optimal,2025-08-12,INSM,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,18.0,8.0,,,next_open,20.444,23.0439,-1.1225,time10_lt2_hard6,33.5507,0.6458475466876472
kumo_addition_optimal,2025-08-12,IREN,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;runner_candidate;normal_winner,57.0,8.0,,,next_open,87.5835,87.5835,-4.1203,time10_lt2_hard6,235.2444,-0.1708203877169385
kumo_addition_optimal,2025-08-12,MDGL,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,79.0,8.0,,,next_open,19.475,26.9889,-2.4125,time10_lt2_hard6,21.375,-0.1425493408808342
kumo_addition_optimal,2025-08-13,BE,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,26.0,8.0,,,next_open,62.301,65.7996,-2.1708,time10_lt2_hard6,109.8649,1.054156379532177
kumo_addition_optimal,2025-08-13,GDX,optimal,kumo_with_george_video_context,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,34.0,8.0,30.0,,next_open,21.0061,21.0928,-1.8734,giveback35_after8,31.1535,-0.2767753477660263
kumo_addition_optimal,2025-08-13,KGC,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,57.0,8.0,,,next_open,22.6197,22.6197,-1.8937,time10_lt2_hard6,27.8275,0.0668301972500551
video_context_optimal,2025-08-13,GDX,optimal,kumo_with_george_video_context,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,34.0,8.0,30.0,,next_open,21.0061,21.0928,-1.8734,giveback35_after8,31.1535,-0.2767753477660263
video_context_optimal,2025-08-13,XLC,optimal,kumo_with_george_video_context,realistic_entry_triggered;ret20_ge_4;target4_before_stop2;normal_winner,22.0,8.0,29.0,,next_open,5.15,5.3984,-1.6805,fixed_t8_s4,8.0,0.1009266045926543
video_context_optimal,2025-08-13,XLY,optimal,kumo_with_george_video_context,realistic_entry_triggered;target4_before_stop2;normal_winner,16.0,8.0,31.0,,next_open,3.7455,4.0781,-1.5708,fixed_t4_s2,4.0,0.1903604392820174
kumo_addition_optimal,2025-08-14,CHRW,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;normal_winner,84.0,8.0,,,next_open,8.7646,9.1835,-0.9693,swinglow3_after8,9.4546,-0.7017729421048193
kumo_addition_optimal,2025-08-14,KGC,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,59.0,8.0,,,next_open,23.1987,24.835,-1.5571,time10_lt2_hard6,26.9992,0.1945129867501004
kumo_addition_optimal,2025-08-14,SE,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,28.0,8.0,,,next_open,12.4149,14.0748,-0.9788,fixed_t8_s4,8.0,-0.2192633875876004
kumo_addition_optimal,2025-08-15,CYBR,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,37.0,8.0,,,next_open,12.2917,13.7468,-1.1029,time10_lt2_hard6,19.2919,0.3756131426692909
kumo_addition_optimal,2025-08-15,EXPE,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,48.0,8.0,,,next_open,10.2715,10.6387,-1.4253,fixed_t8_s4,8.0,0.2143131440243936
kumo_addition_optimal,2025-08-15,INSM,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,34.0,8.0,,,next_open,11.4077,16.651,-1.4084,time10_lt2_hard6,28.2786,0.1338220207043316
kumo_addition_optimal,2025-08-18,FTAI,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,63.0,8.0,,,next_open,23.3494,23.818,-1.9878,swinglow3_after8,25.4444,0.2040021010814136
kumo_addition_optimal,2025-08-18,HALO,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;normal_winner,77.0,8.0,,,prior_session_high_breakout,9.832,12.3588,0.0,swinglow3_after8,8.9632,0.0469659323377292
kumo_addition_optimal,2025-08-18,INSM,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,28.0,8.0,,,next_open,13.2629,16.651,-1.4084,time10_lt2_hard6,26.2754,0.4412215563994804
video_context_optimal,2025-08-18,IWM,optimal,kumo_with_george_video_context,realistic_entry_triggered;ret20_ge_4;target4_before_stop2;normal_winner,3.0,8.0,4.0,,next_open,4.6136,5.6616,-1.899,time10_lt2_hard6,8.6922,0.3890040669604568
video_context_optimal,2025-08-18,XLC,optimal,kumo_with_george_video_context,realistic_entry_triggered;ret20_ge_4;target4_before_stop2;normal_winner,25.0,8.0,33.0,,next_open,6.8667,7.4851,-1.8047,fixed_t4_s2,4.0,0.1575230465370206
kumo_addition_optimal,2025-08-19,BE,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;runner_candidate;normal_winner,16.0,8.0,,,next_open,89.9852,93.0878,-2.9665,time10_lt2_hard6,178.8995,0.6785447122638446
kumo_addition_optimal,2025-08-19,IAG,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,67.0,8.0,,,next_open,36.3412,43.1397,-0.618,giveback35_after8,76.267,0.6911918615860252
kumo_addition_optimal,2025-08-19,WULF,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;runner_candidate;normal_winner,5.0,8.0,,,next_open,28.3126,30.5776,-2.6048,giveback35_after8,10.453,0.9223470000922682
video_context_optimal,2025-08-19,EXPE,optimal,kumo_with_george_video_context,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;normal_winner,26.0,8.0,8.0,,next_open,8.7931,10.6387,-1.4253,fixed_t8_s4,8.0,-0.0345616886402689
video_context_optimal,2025-08-19,INSM,optimal,kumo_with_george_video_context,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,33.0,8.0,10.0,,next_open,13.6153,16.9897,0.0,time10_lt2_hard6,28.3371,0.2596120776644046
video_context_optimal,2025-08-19,XLC,optimal,kumo_with_george_video_context,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;normal_winner,14.0,8.0,29.0,,next_open,7.8747,8.188,-1.1626,fixed_t8_s4,8.0,-0.0628128630201004
kumo_addition_optimal,2025-08-20,IAG,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,83.0,8.0,,,next_open,34.5966,41.5648,-0.489,giveback35_after8,78.8509,0.4842947778994896
kumo_addition_optimal,2025-08-20,NGD,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,96.0,8.0,,,next_open,22.4335,29.2776,-0.0951,time10_lt2_hard6,42.3954,0.6450270023864205
kumo_addition_optimal,2025-08-20,REZI,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,88.0,8.0,,,next_open,29.6679,30.5294,-1.0808,time10_lt2_hard6,29.7306,0.0565024174142691
kumo_addition_optimal,2025-08-21,IAG,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,53.0,8.0,,,next_open,35.7691,38.5167,-0.8373,time10_lt2_hard6,60.2871,0.684797301464586
kumo_addition_optimal,2025-08-21,REZI,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,59.0,8.0,,,prior_session_high_breakout,29.3231,32.2751,0.0,swinglow3_after8,27.1692,0.3187091355777082
kumo_addition_optimal,2025-08-21,SOFI,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,95.0,7.0,,,next_open,27.4184,27.9357,-1.1226,time10_lt2_hard6,14.7237,1.0259081239044452
video_context_optimal,2025-08-21,GDX,optimal,kumo_with_george_video_context,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,98.0,7.0,22.0,,next_open,22.7184,23.3733,-0.689,giveback35_after8,33.9117,0.607165216745294
video_context_optimal,2025-08-21,IWM,optimal,kumo_with_george_video_context,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;normal_winner,90.0,7.0,2.0,,prior_session_high_breakout,6.9226,8.0046,-0.0088,fixed_t8_s4,8.0,0.1082527736818174
kumo_addition_optimal,2025-08-22,CIFR,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;runner_candidate;normal_winner,78.0,8.0,,,next_open,122.6798,124.8971,-4.6563,time10_lt2_hard6,215.331,0.7292457818922714
kumo_addition_optimal,2025-08-22,GFI,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,88.0,8.0,,,next_open,31.9401,31.9401,-0.9357,time10_lt2_hard6,36.5097,0.1781943982184312
kumo_addition_optimal,2025-08-22,HL,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,75.0,8.0,,,next_open,41.8458,50.4425,-1.6435,time10_lt2_hard6,82.5537,0.3797979306062246
kumo_addition_optimal,2025-08-25,BE,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,22.0,8.0,,,next_open,56.6252,77.2903,-0.2857,time10_lt2_hard6,113.2218,0.5841260427470141
kumo_addition_optimal,2025-08-25,CIFR,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,64.0,8.0,,,next_open,117.5573,124.9511,-1.0687,time10_lt2_hard6,173.2687,0.636604298604288
kumo_addition_optimal,2025-08-25,HL,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,92.0,8.0,,,next_open,42.293,51.5924,-0.8917,time10_lt2_hard6,63.8217,-0.2208523732752743
video_context_optimal,2025-08-25,GDX,optimal,kumo_with_george_video_context,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,24.0,8.0,25.0,,next_open,22.5727,24.3065,-0.1982,time10_lt2_hard6,20.3605,0.0333514514808009
video_context_optimal,2025-08-25,GDXJ,optimal,kumo_with_george_video_context,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,44.0,8.0,23.0,,next_open,24.734,27.0984,-0.1839,time10_lt2_hard6,25.1281,-0.3052936542342672
video_context_optimal,2025-08-25,XLC,optimal,kumo_with_george_video_context,realistic_entry_triggered;ret20_ge_4;target4_before_stop2;normal_winner,17.0,8.0,26.0,,next_open,6.4168,7.4414,-1.411,fixed_t8_s4,4.8351,-0.0662744244445886
kumo_addition_optimal,2025-08-26,BE,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,41.0,8.0,,,next_open,39.911,75.6773,-1.1929,time10_lt2_hard6,90.0778,0.5173883296977229
kumo_addition_optimal,2025-08-26,HUT,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,77.0,8.0,,,next_open,45.615,51.8077,-6.9154,giveback35_after8,6.65,1.0244089886912255
kumo_addition_optimal,2025-08-26,ONDS,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,78.0,8.0,,,next_open,46.8327,61.751,-2.3904,time10_lt2_hard6,34.1633,0.2721616309247951
kumo_addition_optimal,2025-08-27,BE,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,54.0,8.0,,,next_open,31.9538,67.257,-5.9288,time10_lt2_hard6,96.6891,0.382627355617576
kumo_addition_optimal,2025-08-27,IREN,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,53.0,8.0,,,next_open,102.8827,115.7235,-1.1575,time10_lt2_hard6,145.9297,1.024283898169672
kumo_addition_optimal,2025-08-27,ONDS,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,66.0,8.0,,,next_open,46.8629,54.6648,-6.6667,giveback35_after8,9.4095,1.3227792683617443
kumo_addition_optimal,2025-08-28,GDXJ,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,70.0,8.0,,,next_open,24.5921,25.3368,-0.1425,time10_lt2_hard6,23.0251,-0.3564916467047667
kumo_addition_optimal,2025-08-28,IREN,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;runner_candidate;normal_winner,26.0,8.0,,,next_open,52.8,79.5996,-7.9636,fixed_t4_s2,-2.0,1.006184325191523
kumo_addition_optimal,2025-08-28,SATS,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,50.0,8.0,,,next_open,28.5439,49.405,-1.5418,swinglow3_after8,32.1316,0.7820536445211869
kumo_addition_optimal,2025-08-29,BE,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;runner_candidate;normal_winner,37.0,8.0,,,next_open,47.2,73.78,-2.26,time10_lt2_hard6,117.367,0.8088773028910499
kumo_addition_optimal,2025-08-29,CIFR,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;runner_candidate;normal_winner,38.0,8.0,,,next_open,69.9232,109.4057,-4.5519,time10_lt2_hard6,177.4559,1.1914332387692612
kumo_addition_optimal,2025-08-29,IREN,optimal,kumo_only,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,10.0,8.0,,,next_open,79.2888,93.0047,-1.0942,time10_lt2_hard6,154.2399,0.4807539332470492
video_context_optimal,2025-08-29,GDX,optimal,kumo_with_george_video_context,realistic_entry_triggered;ret20_ge_4;mfe20_ge_8;target4_before_stop2;runner_candidate;normal_winner,16.0,8.0,24.0,,prior_session_high_breakout,17.5959,19.3884,-1.8326,partial_t4_trail8,12.7844,0.3881405195335609
