scan_date,symbol,opportunity_id,trade_bucket,reason_codes,source_bucket,trainable_scanner_evidence,george_signal_seen,george_video_only_context,kumo_signal_seen,kumo_top_n,both_george_and_kumo,george_scanner_positive,george_watchlist,george_video_mention,kumo_scanner,kumo_rank_by_score,kumo_score,george_rank,george_watchlist_rank,company_sector,company_industry,sector_category,sector_etf_proxy,source_tags,entry_assumption_count,triggered_entry_count,strict_triggered_entry_count,bad_triggered_entry_count,best_entry_assumption,best_entry_date,best_entry_time,best_entry_price,best_entry_ret_20d_close_pct,best_entry_mfe_20d_pct,best_entry_mae_20d_pct,best_entry_t4_s2_20d_outcome,best_entry_t8_s4_20d_outcome,best_entry_runner_candidate_20d,best_entry_normal_winner_20d,best_entry_bad_trade_20d,best_entry_outcome_20d,next_open_triggered,next_open_ret_20d_close_pct,next_open_mfe_20d_pct,next_open_mae_20d_pct,next_open_bad_trade_20d,best_deployable_exit_policy_id,best_deployable_exit_reason,best_deployable_exit_status,best_deployable_total_equity_ret_40d_pct,best_deployable_realized_ret_pct,best_deployable_exposure_sessions,best_deployable_runner_preserved_40d,oracle_best_exit_policy_id,oracle_best_total_equity_ret_40d_pct,hold_40d_total_equity_ret_40d_pct,exit_policy_entry_assumption,classification_version
2026-05-02,BKR,2026-05-02|BKR,watch,no_realistic_entry_triggered,george_with_video_context,True,True,False,False,False,False,False,True,True,False,,,22.0,4.0,,,,,george_watchlist;george_video_mention,4,0,0,0,,,,,,,,,,False,False,False,no_realistic_entry,True,-8.8189,0.6072,-9.8742,True,,,,,,,,,,,,george_scanner_trade_universe_v1
2026-05-02,BTSG,2026-05-02|BTSG,watch,no_realistic_entry_triggered,george_with_video_context,True,True,False,False,False,False,False,True,True,False,,,31.0,15.0,,,,,george_watchlist;george_video_mention,4,0,0,0,,,,,,,,,,False,False,False,no_realistic_entry,True,14.2041,18.2597,-2.818,False,,,,,,,,,,,,george_scanner_trade_universe_v1
2026-05-02,CLS,2026-05-02|CLS,watch,no_realistic_entry_triggered,george_with_video_context,True,True,False,False,False,False,False,True,True,False,,,19.0,1.0,,,,,george_watchlist;george_video_mention,4,0,0,0,,,,,,,,,,False,False,False,no_realistic_entry,True,0.3684,2.73,-23.3658,False,,,,,,,,,,,,george_scanner_trade_universe_v1
2026-05-02,COHR,2026-05-02|COHR,watch,no_realistic_entry_triggered,george_with_video_context,True,True,False,False,False,False,False,True,True,False,,,27.0,10.0,,,,,george_watchlist;george_video_mention,4,0,0,0,,,,,,,,,,False,False,False,no_realistic_entry,True,5.1631,19.7275,-10.6624,False,,,,,,,,,,,,george_scanner_trade_universe_v1
2026-05-02,CRUS,2026-05-02|CRUS,watch,no_realistic_entry_triggered,george_with_video_context,True,True,False,False,False,False,False,True,True,False,,,24.0,6.0,,,,,george_watchlist;george_video_mention,4,0,0,0,,,,,,,,,,False,False,False,no_realistic_entry,True,2.2806,10.0189,-4.4637,False,,,,,,,,,,,,george_scanner_trade_universe_v1
2026-05-02,DOCN,2026-05-02|DOCN,watch,no_realistic_entry_triggered,george_with_video_context,True,True,False,False,False,False,False,True,True,False,,,26.0,9.0,,,,,george_watchlist;george_video_mention,4,0,0,0,,,,,,,,,,False,False,False,no_realistic_entry,True,65.1905,66.081,-3.7429,False,,,,,,,,,,,,george_scanner_trade_universe_v1
2026-05-02,EMXC,2026-05-02|EMXC,watch,no_realistic_entry_triggered,george_with_video_context,True,True,False,False,False,False,False,True,True,False,,,42.0,4.0,,,,,george_watchlist;george_video_mention,4,0,0,0,,,,,,,,,,False,False,False,no_realistic_entry,True,12.6869,13.263,-1.3644,False,,,,,,,,,,,,george_scanner_trade_universe_v1
2026-05-02,FLOC,2026-05-02|FLOC,watch,no_realistic_entry_triggered,george_with_video_context,True,True,False,False,False,False,False,True,True,False,,,21.0,3.0,,,,,george_watchlist;george_video_mention,4,0,0,0,,,,,,,,,,False,False,False,no_realistic_entry,True,-8.9845,12.0984,-10.0754,True,,,,,,,,,,,,george_scanner_trade_universe_v1
2026-05-02,FNDE,2026-05-02|FNDE,watch,no_realistic_entry_triggered,george_with_video_context,True,True,False,False,False,False,False,True,True,False,,,43.0,5.0,,,,,george_watchlist;george_video_mention,4,0,0,0,,,,,,,,,,False,False,False,no_realistic_entry,True,2.5609,2.9303,-1.9232,False,,,,,,,,,,,,george_scanner_trade_universe_v1
2026-05-02,FRT,2026-05-02|FRT,watch,no_realistic_entry_triggered,george_with_video_context,True,True,False,False,False,False,False,True,True,False,,,28.0,12.0,,,,,george_watchlist;george_video_mention,4,0,0,0,,,,,,,,,,False,False,False,no_realistic_entry,True,3.8747,6.5687,-1.4492,False,,,,,,,,,,,,george_scanner_trade_universe_v1
2026-05-02,GFS,2026-05-02|GFS,watch,no_realistic_entry_triggered,george_with_video_context,True,True,False,False,False,False,False,True,True,False,,,25.0,8.0,,,,,george_watchlist;george_video_mention,4,0,0,0,,,,,,,,,,False,False,False,no_realistic_entry,True,16.1098,34.4422,-4.8373,False,,,,,,,,,,,,george_scanner_trade_universe_v1
2026-05-02,ICLN,2026-05-02|ICLN,watch,no_realistic_entry_triggered,george_with_video_context,True,True,False,False,False,False,False,True,True,False,,,44.0,6.0,,,,,george_watchlist;george_video_mention,4,0,0,0,,,,,,,,,,False,False,False,no_realistic_entry,True,9.7497,13.3731,-2.5268,False,,,,,,,,,,,,george_scanner_trade_universe_v1
2026-05-02,IEMG,2026-05-02|IEMG,watch,no_realistic_entry_triggered,george_with_video_context,True,True,False,False,False,False,False,True,True,False,,,45.0,7.0,,,,,george_watchlist;george_video_mention,4,0,0,0,,,,,,,,,,False,False,False,no_realistic_entry,True,7.9027,8.5106,-1.7541,False,,,,,,,,,,,,george_scanner_trade_universe_v1
2026-05-02,IJR,2026-05-02|IJR,watch,no_realistic_entry_triggered,george_with_video_context,True,True,False,False,False,False,False,True,True,False,,,46.0,8.0,,,,,george_watchlist;george_video_mention,4,0,0,0,,,,,,,,,,False,False,False,no_realistic_entry,True,1.0364,2.5692,-3.1494,False,,,,,,,,,,,,george_scanner_trade_universe_v1
2026-05-02,INSG,2026-05-02|INSG,watch,no_realistic_entry_triggered,george_with_video_context,True,True,False,False,False,False,False,True,True,False,,,36.0,23.0,,,,,george_watchlist;george_video_mention,4,0,0,0,,,,,,,,,,False,False,False,no_realistic_entry,True,-35.7009,2.3364,-45.8178,True,,,,,,,,,,,,george_scanner_trade_universe_v1
2026-05-02,NEXA,2026-05-02|NEXA,watch,no_realistic_entry_triggered,george_only,True,True,False,False,False,False,False,True,False,False,,,,25.0,,,,,george_watchlist,4,0,0,0,,,,,,,,,,False,False,False,no_realistic_entry,True,4.2498,8.7572,-19.8326,False,,,,,,,,,,,,george_scanner_trade_universe_v1
2026-05-02,ON,2026-05-02|ON,watch,no_realistic_entry_triggered,george_with_video_context,True,True,False,False,False,False,False,True,True,False,,,33.0,18.0,,,,,george_watchlist;george_video_mention,4,0,0,0,,,,,,,,,,False,False,False,no_realistic_entry,True,15.2827,23.1099,-8.3993,False,,,,,,,,,,,,george_scanner_trade_universe_v1
